Player,Nation,Squad,Stage_Label,Stage_Num,Profile_Class,Profile_Label,classification_certainty,npxG_per90,xAG_per90,prog_carries_per90,pass_completion_pct,aerials_contested_per90,pressures_per90,z_npxG_per90,z_xAG_per90,z_prog_carries_per90,z_pressures_per90,z_pass_completion_pct,z_aerials_contested_per90,min_per90_sum,data_source,data_note,tournament
Florian Tardieu,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9837882096305568,0.043165467625899276,0.09352517985611511,0.7913669064748201,85.7847976307996,1.1111111111111112,2.2222222222222223,-0.16672503998711394,0.8031267030429804,-0.5723650967601658,-1.0366387578368264,0.6084604573627864,0.15932756834753725,13.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Enzo Loiodice,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9831591790977441,0.039473684210526314,0.026315789473684213,0.39473684210526316,85.10158013544017,1.923076923076923,1.5384615384615383,-0.20840585764875508,-0.20443133868420307,-0.753460536293595,-1.1808301420028111,0.5436479388254578,1.0105021123975435,7.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mickael Nade,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9818096610115133,0.027343749999999997,0.023437499999999997,0.6640625,89.97071742313324,1.5384615384615383,4.615384615384615,-0.3453547301019279,-0.2475807213690865,-0.6304904117983604,-0.5319689132558799,1.0055521682442061,0.6073141704791194,25.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Boubacar Kamara,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9817986060381252,0.04166666666666667,0.046875,0.9895833333333334,88.61439312567131,1.6326530612244896,2.916666666666667,-0.18364673946513055,0.10377853763639218,-0.4818623987316008,-0.8901943832932481,0.8768862686310328,0.7060540746224069,19.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Désiré Doué,FRA,France,Quarterfinal,5,3,Pressing Engines,0.9812058662767189,0.265625,0.40625,5.052083333333334,82.3477493380406,0,1.25,2.3448782050375176,5.491287175720397,1.3730152043415578,-1.2416608821978359,0.28240944476255425,-1.005437597194577,19.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yael Mouanga,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9807143801538071,0.009523809523809525,0.01904761904761905,0.38095238095238093,87.68267223382045,2.5714285714285716,2.727272727272727,-0.5465446716993978,-0.3133908682939221,-0.7597543180198506,-0.9301337581687694,0.7884998060698957,1.6901617859171731,10.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Maxime Bernauer,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9801630905530837,0.011764705882352941,0,0.8235294117647058,88.05970149253731,2.5714285714285716,2.727272727272727,-0.5212445979924336,-0.5989399803745651,-0.5576801710442443,-0.9301337581687694,0.8242661849838991,1.6901617859171731,8.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Anthony Rouault,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9800440473986229,0.0411522633744856,0.012345679012345678,0.37037037037037035,90.73359073359073,3.2142857142857144,1.7857142857142858,-0.189454433853882,-0.41386185217414834,-0.7645859080319256,-1.1286895075499328,1.077921129682537,2.364061631695111,24.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mathys Tel,FRA,France,Quarterfinal,5,3,Pressing Engines,0.9779662378756975,0.22480620155038764,0.2248062015503876,2.6356589147286824,74.36548223350253,1,1,1.884027525590578,2.771203609879535,0.26971144222738025,-1.2943808570335242,-0.47481770207830926,0.04285105179332579,12.899999999999999,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Pierre Kalulu,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9758346535972207,0.02692307692307692,0.019230769230769232,1.8461538461538463,93.0635838150289,2.5,1.75,-0.3501041955611905,-0.31064520375468513,-0.09076493173254632,-1.1362209325264596,1.2989528228231142,1.61528402527518,26,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Han-Noah Massengo,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9732986745778321,0.034482758620689655,0.034482758620689655,1.120689655172414,84.65011286681715,1.6326530612244896,2.916666666666667,-0.2647541955839004,-0.08199762229753906,-0.42200118519298874,-0.8901943832932481,0.5008200971566302,0.7060540746224069,11.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Emmanuel Biumla,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.973151520150192,0.04729729729729729,0,0.2027027027027027,88.17635270541082,2.682926829268293,3.414634146341464,-0.12007603061528405,-0.5989399803745651,-0.841140493020546,-0.7851830513034628,0.8353321470649617,1.8070441439924794,14.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Angelo Fulgini,FRA,France,Quarterfinal,5,3,Pressing Engines,0.9724019725915267,0.20689655172413793,0.3275862068965517,2.5,78.06748466257669,1.4814814814814814,1.111111111111111,1.6818247512665747,4.312012421357181,0.20777158189816314,-1.2709497571065518,-0.12363216791194873,0.5475826235282418,11.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Wesley Fofana,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9719395099747983,0.03076923076923077,0.03076923076923077,1.4615384615384615,90.16189290161893,2.272727272727273,2.4242424242424243,-0.3066805113622183,-0.1376683377827572,-0.26637464563296376,-0.9940367579696036,1.023687775612864,1.3770366050506568,13,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Bafodé Diakité,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9718606765440169,0.07491856677524429,0.006514657980456026,0.48859934853420195,93.16659222867352,3.2857142857142856,2.142857142857143,0.19177246296083636,-0.5012766032785796,-0.7106042997536938,-1.0533752577846638,1.3087245789098494,2.4389393923371037,30.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mahamadou Diawara,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9698449680516917,0.05970149253731343,0.05970149253731343,1.4925373134328357,82.91666666666667,0,5,0.019969292164378052,0.29606469928118145,-0.25222102690069137,-0.45086125966251345,0.33637903008236,-1.005437597194577,6.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Balthazar Pierret,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9671293993155982,0.010471204188481676,0.020942408376963352,0.6806282722513088,83.55342136854742,2,3.3333333333333335,-0.5358484363494639,-0.2849854592387796,-0.6229267244318216,-0.8023277585671013,0.3967839175445374,1.0911397007812285,19.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Adrien Thomasson,FRA,France,Quarterfinal,5,3,Pressing Engines,0.9663718677331847,0.2027491408934708,0.20618556701030927,1.0309278350515463,81.76178660049628,1.9354838709677418,5,1.6349998281464602,2.4920555627664154,-0.46298510882456506,-0.45086125966251345,0.22682286940810484,1.0235081750400734,29.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Valentin Atangana Edoa,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9661898217617949,0.07886435331230283,0.034700315457413256,1.2933753943217665,85.98484848484848,1.3636363636363638,3.484848484848485,0.23632101597130073,-0.07873615631598042,-0.34315542275156896,-0.7703762586666841,0.6274380154237528,0.4240469241525633,31.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Sael Kumbedi,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9655978698183257,0.02830188679245283,0.02830188679245283,2.169811320754717,85.6581532416503,0,6,-0.33453721443325707,-0.17465710157549652,0.057012299210069076,-0.23998136031976078,0.5964465059122752,-1.005437597194577,10.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Leny Yoro,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9637954451478846,0.05426356589147286,0.007751937984496124,1.4728682170542635,92.42819843342036,2.5714285714285716,2.727272727272727,-0.041425758270822705,-0.48272813243476853,-0.2612016463087654,-0.9301337581687694,1.2386778341064,1.6901617859171731,12.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Castello Lukeba,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9637851372300628,0.022857142857142857,0.011428571428571429,1.0285714285714285,85.1373182552504,2.6530612244897958,2.2448979591836733,-0.396009233142961,-0.4276105131261793,-0.4640610092808622,-1.0318569007088727,0.5470381880044128,1.775736369508022,17.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Warren Zaïre-Emery,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9628779331058747,0.07456140350877193,0.06140350877192982,2.1491228070175437,92.84436493738819,1.4285714285714286,2.5,0.18774003328923633,0.3215801835696128,0.047566228866203354,-0.9780610080193951,1.2781569157110657,0.49211761564528417,22.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
William Saliba,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9628236267086605,0.06804733727810651,0.026627218934911247,0.4733727810650888,94.294646346229,2.7142857142857144,3.5714285714285716,0.11419519702781934,-0.1997625973624236,-0.7175565259617284,-0.7521182587235886,1.4157359316661358,1.8399173072011592,33.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Julien Le Cardinal,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9625760509490461,0.026143790849673203,0.0196078431372549,0.45751633986928103,86.38036809815951,2.7083333333333335,3.125,-0.3589024583727469,-0.3049923649974326,-0.7247963432266024,-0.8462610709301747,0.6649584572211511,1.8336774938143265,15.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mattéo Guendouzi,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.960120775506934,0.03856749311294766,0.08815426997245181,2.4517906336088156,89.83050847457628,1,2.5714285714285716,-0.2186368982205007,0.72260962925485706,0.18575989599604478,-0.9629981580663413,0.9922514329158951,0.04285105179332579,36.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nathan Zeze,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9570090273546272,0.017857142857142856,0,0.11904761904761904,85.79743888242142,3,3.6,-0.4524600226016248,-0.5989399803745651,-0.8793361708187063,-0.7460931187423672,0.6096596528761316,2.1394283497691315,16.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tanguy Nianzou,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9521376170738438,0.034482758620689655,0,0.6896551724137931,90.76433121019109,3.3333333333333335,3.125,-0.2647541955839004,-0.5989399803745651,-0.6188051749089737,-0.8462610709301747,1.0808372840887688,2.4888578994317654,5.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Dimitri Foulquier,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9520765556167977,0.01568627450980392,0.054901960784313725,1.8823529411764706,78.91849529780565,0.8333333333333334,2.7083333333333335,-0.47696946900524634,0.22411334268140576,-0.07423695865956594,-0.9341276956563217,-0.04290217644382335,-0.1318637230379913,25.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Malo Gusto,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9509542485333365,0.0821256038647343,0.06763285024154589,2.4154589371980677,86.49819494584837,0.625,3.3333333333333335,0.2731410496327527,0.41496628715815254,0.16917137908430332,-0.8023277585671013,0.6761359443345508,-0.35025719157713775,20.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yassin Belkhdim,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.950873367495381,0.04733727810650888,0.03550295857988166,1.0059171597633136,80.9034907597536,0.625,5.3125,-0.11962464096664596,-0.06670346969170986,-0.4744046144073043,-0.3849612911179032,0.14540177661336878,-0.35025719157713775,16.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lesley Ugochukwu,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9507134058672533,0.04891304347826087,0.05434782608695653,1.5760869565217392,84.98583569405099,1.875,2.5,-0.10183400111924103,0.21580612746422603,-0.2140734917104481,-0.9780610080193951,0.5326679964146116,0.9601036196577407,18.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Guimissongui Ouattara,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9499611314676859,0.05769230769230769,0.09615384615384615,1.346153846153846,85.64102564102564,1.4705882352941178,2.727272727272727,-0.0027147219694133914,0.8425339027248343,-0.31905755980308903,-0.9301337581687694,0.5948217188707756,0.5361633571993978,5.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Junior Mwanga,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9479476258239851,0.09352517985611512,0.07194244604316548,1.2230215827338131,84.29054054054053,0.5882352941176471,4.705882352941177,0.40184406247424814,0.47957285302354696,-0.3752779358359563,-0.5128847594692054,0.4667097469085683,-0.3887972154369871,13.899999999999999,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Joris Chotard,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.94763044854733,0.06190476190476191,0.023809523809523808,0.9523809523809523,81.75182481751825,1.7647058823529411,2.6470588235294117,0.044844551200889496,-0.2420035902737614,-0.498848457367802,-0.9470492581160491,0.22587785812207448,0.8444835480781926,21,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Rayan Cherki,FRA,France,Quarterfinal,5,3,Pressing Engines,0.9471107867962149,0.22026431718061676,0.4889867841409692,4.669603524229075,78.47272727272727,0.8333333333333334,0,1.8327489339298717,6.73162147623313,1.1983805627328963,-1.5052607563762768,-0.08518936695779221,-0.1318637230379913,22.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Manu Koné,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9460198056737803,0.11888111888111887,0.05944055944055943,2.4475524475524475,91.12333071484682,1.3793103448275863,2.0689655172413794,0.6881166175596887,0.2921529655414272,0.18382480272992438,-1.0689575163567884,1.1148932943760206,0.4404777807197718,28.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Antoine Joujou,FRA,France,Quarterfinal,5,1,Physical Attackers,0.9447598093504123,0.05714285714285714,0.2857142857142857,4.190476190476191,64.75095785440614,2.9411764705882355,2.6470588235294117,-0.00891810542640939,3.684296700835079,0.9796180863271405,-0.9470492581160491,-1.3868867632196054,2.0777643115933726,10.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mohamed Kaba,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9433322597476362,0.06,0,0.6,80.81395348837209,1.6326530612244896,2.916666666666667,0.02333948854996991,-0.5989399803745651,-0.6597404047698986,-0.8901943832932481,0.1369079425113271,0.7060540746224069,5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gautier Lloris,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9426003832707639,0.03896103896103896,0.02922077922077922,0.42207792207792205,87.1608206485771,3.2857142857142856,2.5714285714285716,-0.21419370345791403,-0.16088168343266965,-0.7409770022911047,-0.9629981580663413,0.7389950498655398,2.4389393923371037,30.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Youssouf Fofana,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9385379127098055,0.046762589928057555,0.12230215827338128,1.5827338129496402,85.66481994459834,1.6666666666666667,1.875,-0.12611296123987373,1.234531836402225,-0.2110386350657819,-1.1098609451086157,0.5970789338160356,0.7417101511185944,27.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Arthur Atta,FRA,France,Quarterfinal,5,1,Physical Attackers,0.9340229525392606,0.09352517985611511,0.10071942446043164,2.2302158273381294,80.41074249605056,3.3333333333333335,6.666666666666667,0.401844062474248,0.9109779863827913,0.08459210632053221,-0.0993947607579256,0.09865786827904209,2.4888578994317654,13.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Oumar Solet,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9339997619528372,0.04301075268817204,0.06451612903225806,1.075268817204301,88.46846846846846,2.5714285714285716,2.727272727272727,-0.16847179606226403,0.3682424960276126,-0.4427396701308023,-0.9301337581687694,0.8630433202079427,1.6901617859171731,18.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jordan Lefort,FRA,France,Quarterfinal,5,5,Balanced Contributors,0.9330230095358342,0.01764705882352941,0.03235294117647059,0.17647058823529413,82.67581475128645,2.5714285714285716,3.5714285714285716,-0.4548319045116527,-0.11392641500229649,-0.85311768972377,-0.7521182587235886,0.3135309336323133,1.6901617859171731,34,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
